Model,TaskID,SelectedCloud,SLA,Reason
DQN,2914,2.0,NO,High cost led to choosing cheaper cloud
DQN,2915,2.0,NO,Execution time exceeded SLA deadline
DQN,2916,2.0,NO,High cost led to choosing cheaper cloud
DQN,2917,2.0,NO,High cost led to choosing cheaper cloud
DQN,2918,2.0,NO,High cost led to choosing cheaper cloud
DQN,2919,2.0,NO,High cost led to choosing cheaper cloud
DQN,2920,2.0,NO,High cost led to choosing cheaper cloud
DQN,2921,2.0,NO,High cost led to choosing cheaper cloud
DQN,2922,2.0,YES,High cost led to choosing cheaper cloud
DQN,2923,2.0,NO,Execution time exceeded SLA deadline
DQN,2924,2.0,NO,High cost led to choosing cheaper cloud
DQN,2925,2.0,NO,High cost led to choosing cheaper cloud
DQN,2926,2.0,NO,High cost led to choosing cheaper cloud
DQN,2927,2.0,NO,Execution time exceeded SLA deadline
DQN,2928,2.0,YES,High cost led to choosing cheaper cloud
DQN,2929,2.0,NO,Execution time exceeded SLA deadline
DQN,2930,2.0,YES,High cost led to choosing cheaper cloud
DQN,2931,2.0,NO,High cost led to choosing cheaper cloud
DQN,2932,2.0,NO,High cost led to choosing cheaper cloud
DQN,2933,2.0,YES,High cost led to choosing cheaper cloud
DQN,2934,2.0,NO,High cost led to choosing cheaper cloud
DQN,2935,2.0,NO,High cost led to choosing cheaper cloud
DQN,2936,2.0,YES,High cost led to choosing cheaper cloud
DQN,2937,2.0,NO,High cost led to choosing cheaper cloud
DQN,2938,2.0,NO,High cost led to choosing cheaper cloud
DQN,2939,2.0,YES,High cost led to choosing cheaper cloud
DQN,2940,2.0,YES,High cost led to choosing cheaper cloud
DQN,2941,2.0,NO,High cost led to choosing cheaper cloud
DQN,2942,2.0,NO,High cost led to choosing cheaper cloud
DQN,2943,2.0,NO,High cost led to choosing cheaper cloud
DQN,2944,2.0,YES,High cost led to choosing cheaper cloud
DQN,2945,2.0,NO,High cost led to choosing cheaper cloud
DQN,2946,2.0,YES,High cost led to choosing cheaper cloud
DQN,2947,2.0,NO,High cost led to choosing cheaper cloud
DQN,2948,2.0,NO,High cost led to choosing cheaper cloud
DQN,2949,2.0,NO,High cost led to choosing cheaper cloud
DQN,2950,2.0,NO,High cost led to choosing cheaper cloud
DQN,2951,2.0,YES,High cost led to choosing cheaper cloud
DQN,2952,2.0,NO,Execution time exceeded SLA deadline
DQN,2953,2.0,NO,High cost led to choosing cheaper cloud
DQN,2954,2.0,NO,High cost led to choosing cheaper cloud
DQN,2955,2.0,NO,High cost led to choosing cheaper cloud
DQN,2956,2.0,NO,High cost led to choosing cheaper cloud
DQN,2957,2.0,NO,High cost led to choosing cheaper cloud
DQN,2958,2.0,NO,High cost led to choosing cheaper cloud
DQN,2959,2.0,NO,High cost led to choosing cheaper cloud
DQN,2960,2.0,NO,High cost led to choosing cheaper cloud
DQN,2961,2.0,NO,Execution time exceeded SLA deadline
DQN,2962,2.0,NO,High cost led to choosing cheaper cloud
DQN,2963,2.0,YES,High cost led to choosing cheaper cloud
DQN,2964,2.0,YES,High cost led to choosing cheaper cloud
DQN,2965,2.0,NO,High cost led to choosing cheaper cloud
DQN,2966,2.0,YES,High cost led to choosing cheaper cloud
DQN,2967,2.0,YES,High cost led to choosing cheaper cloud
DQN,2968,2.0,NO,High cost led to choosing cheaper cloud
DQN,2969,2.0,YES,High cost led to choosing cheaper cloud
DQN,2970,2.0,NO,High cost led to choosing cheaper cloud
DQN,2971,2.0,YES,High cost led to choosing cheaper cloud
DQN,2972,2.0,YES,High cost led to choosing cheaper cloud
DQN,2973,2.0,YES,High cost led to choosing cheaper cloud
DQN,2974,2.0,NO,High cost led to choosing cheaper cloud
DQN,2975,2.0,NO,High cost led to choosing cheaper cloud
DQN,2976,2.0,NO,High cost led to choosing cheaper cloud
DQN,2977,2.0,NO,High cost led to choosing cheaper cloud
DQN,2978,2.0,NO,High cost led to choosing cheaper cloud
DQN,2979,2.0,YES,High cost led to choosing cheaper cloud
DQN,2980,2.0,YES,High cost led to choosing cheaper cloud
DQN,2981,2.0,YES,High cost led to choosing cheaper cloud
DQN,2982,2.0,NO,High cost led to choosing cheaper cloud
DQN,2983,2.0,YES,High cost led to choosing cheaper cloud
DQN,2984,2.0,NO,High cost led to choosing cheaper cloud
DQN,2985,2.0,NO,High cost led to choosing cheaper cloud
DQN,2986,2.0,NO,High cost led to choosing cheaper cloud
DQN,2987,2.0,NO,High cost led to choosing cheaper cloud
DQN,2988,2.0,YES,High cost led to choosing cheaper cloud
DQN,2989,2.0,YES,High cost led to choosing cheaper cloud
DQN,2990,2.0,NO,Execution time exceeded SLA deadline
DQN,2991,2.0,NO,High cost led to choosing cheaper cloud
DQN,2992,2.0,YES,High cost led to choosing cheaper cloud
DQN,2993,2.0,YES,High cost led to choosing cheaper cloud
DQN,2994,2.0,YES,High cost led to choosing cheaper cloud
DQN,2995,2.0,YES,High cost led to choosing cheaper cloud
DQN,2996,2.0,NO,High cost led to choosing cheaper cloud
DQN,2997,2.0,NO,High cost led to choosing cheaper cloud
DQN,2998,2.0,NO,High cost led to choosing cheaper cloud
DQN,2999,2.0,NO,High cost led to choosing cheaper cloud
DQN,3000,2.0,YES,High cost led to choosing cheaper cloud
DQN,3001,2.0,YES,High cost led to choosing cheaper cloud
DQN,3002,2.0,YES,High cost led to choosing cheaper cloud
DQN,3003,2.0,NO,High cost led to choosing cheaper cloud
DQN,3004,2.0,NO,High cost led to choosing cheaper cloud
DQN,3005,2.0,NO,High cost led to choosing cheaper cloud
DQN,3006,2.0,YES,High cost led to choosing cheaper cloud
DQN,3007,2.0,NO,High cost led to choosing cheaper cloud
DQN,3008,2.0,NO,High cost led to choosing cheaper cloud
DQN,3009,2.0,NO,High cost led to choosing cheaper cloud
DQN,3010,2.0,NO,High cost led to choosing cheaper cloud
DQN,3011,2.0,NO,High cost led to choosing cheaper cloud
DQN,3012,2.0,YES,High cost led to choosing cheaper cloud
DQN,3013,2.0,NO,Execution time exceeded SLA deadline
DQN,3014,2.0,NO,High cost led to choosing cheaper cloud
DQN,3015,2.0,YES,High cost led to choosing cheaper cloud
DQN,3016,2.0,NO,High cost led to choosing cheaper cloud
DQN,3017,2.0,NO,High cost led to choosing cheaper cloud
DQN,3018,2.0,YES,High cost led to choosing cheaper cloud
DQN,3019,2.0,NO,High cost led to choosing cheaper cloud
DQN,3020,2.0,NO,Execution time exceeded SLA deadline
DQN,3021,2.0,YES,High cost led to choosing cheaper cloud
DQN,3022,2.0,NO,High cost led to choosing cheaper cloud
DQN,3023,2.0,NO,High cost led to choosing cheaper cloud
DQN,3024,2.0,NO,High cost led to choosing cheaper cloud
DQN,3025,2.0,YES,High cost led to choosing cheaper cloud
DQN,3026,2.0,NO,High cost led to choosing cheaper cloud
DQN,3027,2.0,YES,High cost led to choosing cheaper cloud
DQN,3028,2.0,YES,High cost led to choosing cheaper cloud
DQN,3029,2.0,YES,High cost led to choosing cheaper cloud
DQN,3030,2.0,NO,High cost led to choosing cheaper cloud
DQN,3031,2.0,NO,High cost led to choosing cheaper cloud
DQN,3032,2.0,YES,High cost led to choosing cheaper cloud
DQN,3033,2.0,NO,High cost led to choosing cheaper cloud
DQN,3034,2.0,NO,Execution time exceeded SLA deadline
DQN,3035,2.0,NO,High cost led to choosing cheaper cloud
DQN,3036,2.0,YES,High cost led to choosing cheaper cloud
DQN,3037,2.0,NO,Execution time exceeded SLA deadline
DQN,3038,2.0,NO,High cost led to choosing cheaper cloud
DQN,3039,2.0,NO,Execution time exceeded SLA deadline
DQN,3040,2.0,NO,Execution time exceeded SLA deadline
DQN,3041,2.0,NO,High cost led to choosing cheaper cloud
DQN,3042,2.0,NO,High cost led to choosing cheaper cloud
DQN,3043,2.0,NO,High cost led to choosing cheaper cloud
DQN,3044,2.0,NO,Execution time exceeded SLA deadline
DQN,3045,2.0,YES,High cost led to choosing cheaper cloud
DQN,3046,2.0,YES,High cost led to choosing cheaper cloud
DQN,3047,2.0,NO,Execution time exceeded SLA deadline
DQN,3048,2.0,NO,Execution time exceeded SLA deadline
DQN,3049,2.0,YES,High cost led to choosing cheaper cloud
DQN,3050,2.0,YES,High cost led to choosing cheaper cloud
DQN,3051,2.0,NO,High cost led to choosing cheaper cloud
DQN,3052,2.0,NO,High cost led to choosing cheaper cloud
DQN,3053,2.0,YES,High cost led to choosing cheaper cloud
DQN,3054,2.0,NO,High cost led to choosing cheaper cloud
DQN,3055,2.0,NO,High cost led to choosing cheaper cloud
DQN,3056,2.0,NO,High cost led to choosing cheaper cloud
DQN,3057,2.0,NO,High cost led to choosing cheaper cloud
DQN,3058,2.0,NO,High cost led to choosing cheaper cloud
DQN,3059,2.0,NO,High cost led to choosing cheaper cloud
DQN,3060,2.0,NO,Execution time exceeded SLA deadline
DQN,3061,2.0,YES,High cost led to choosing cheaper cloud
DQN,3062,2.0,NO,High cost led to choosing cheaper cloud
DQN,3063,2.0,NO,High cost led to choosing cheaper cloud
DQN,3064,2.0,YES,High cost led to choosing cheaper cloud
DQN,3065,2.0,NO,Execution time exceeded SLA deadline
DQN,3066,2.0,YES,High cost led to choosing cheaper cloud
DQN,3067,2.0,NO,High cost led to choosing cheaper cloud
DQN,3068,2.0,YES,High cost led to choosing cheaper cloud
DQN,3069,2.0,NO,High cost led to choosing cheaper cloud
DQN,3070,2.0,NO,High cost led to choosing cheaper cloud
DQN,3071,2.0,NO,Execution time exceeded SLA deadline
DQN,3072,2.0,YES,High cost led to choosing cheaper cloud
DQN,3073,2.0,YES,High cost led to choosing cheaper cloud
DQN,3074,2.0,NO,High cost led to choosing cheaper cloud
DQN,3075,2.0,YES,High cost led to choosing cheaper cloud
DQN,3076,2.0,NO,High cost led to choosing cheaper cloud
DQN,3077,2.0,NO,Execution time exceeded SLA deadline
DQN,3078,2.0,NO,High cost led to choosing cheaper cloud
DQN,3079,2.0,NO,High cost led to choosing cheaper cloud
DQN,3080,2.0,NO,High cost led to choosing cheaper cloud
DQN,3081,2.0,NO,High cost led to choosing cheaper cloud
DQN,3082,2.0,YES,High cost led to choosing cheaper cloud
DQN,3083,2.0,YES,High cost led to choosing cheaper cloud
DQN,3084,2.0,YES,High cost led to choosing cheaper cloud
DQN,3085,2.0,NO,Execution time exceeded SLA deadline
DQN,3086,2.0,YES,High cost led to choosing cheaper cloud
DQN,3087,2.0,NO,High cost led to choosing cheaper cloud
DQN,3088,2.0,YES,High cost led to choosing cheaper cloud
DQN,3089,2.0,NO,High cost led to choosing cheaper cloud
DQN,3090,2.0,NO,High cost led to choosing cheaper cloud
DQN,3091,2.0,NO,High cost led to choosing cheaper cloud
DQN,3092,2.0,YES,High cost led to choosing cheaper cloud
DQN,3093,2.0,NO,Execution time exceeded SLA deadline
DQN,3094,2.0,NO,High cost led to choosing cheaper cloud
DQN,3095,2.0,NO,High cost led to choosing cheaper cloud
DQN,3096,2.0,YES,High cost led to choosing cheaper cloud
DQN,3097,2.0,NO,High cost led to choosing cheaper cloud
DQN,3098,2.0,NO,High cost led to choosing cheaper cloud
DQN,3099,2.0,NO,Execution time exceeded SLA deadline
DQN,3100,2.0,NO,High cost led to choosing cheaper cloud
DQN,3101,2.0,NO,High cost led to choosing cheaper cloud
DQN,3102,2.0,NO,High cost led to choosing cheaper cloud
DQN,3103,2.0,YES,High cost led to choosing cheaper cloud
DQN,3104,2.0,YES,High cost led to choosing cheaper cloud
DQN,3105,2.0,NO,Execution time exceeded SLA deadline
DQN,3106,2.0,NO,High cost led to choosing cheaper cloud
DQN,3107,2.0,YES,High cost led to choosing cheaper cloud
DQN,3108,2.0,YES,High cost led to choosing cheaper cloud
DQN,3109,2.0,NO,Execution time exceeded SLA deadline
DQN,3110,2.0,NO,Execution time exceeded SLA deadline
DQN,3111,2.0,NO,High cost led to choosing cheaper cloud
DQN,3112,2.0,NO,Execution time exceeded SLA deadline
DQN,3113,2.0,YES,High cost led to choosing cheaper cloud
DQN,3114,2.0,NO,High cost led to choosing cheaper cloud
DQN,3115,2.0,NO,High cost led to choosing cheaper cloud
DQN,3116,2.0,NO,Execution time exceeded SLA deadline
DQN,3117,2.0,NO,High cost led to choosing cheaper cloud
DQN,3118,2.0,NO,Execution time exceeded SLA deadline
DQN,3119,2.0,YES,High cost led to choosing cheaper cloud
DQN,3120,2.0,NO,High cost led to choosing cheaper cloud
DQN,3121,2.0,NO,High cost led to choosing cheaper cloud
DQN,3122,2.0,NO,High cost led to choosing cheaper cloud
DQN,3123,2.0,NO,High cost led to choosing cheaper cloud
DQN,3124,2.0,NO,High cost led to choosing cheaper cloud
DQN,3125,2.0,NO,Execution time exceeded SLA deadline
DQN,3126,2.0,YES,High cost led to choosing cheaper cloud
DQN,3127,2.0,NO,Execution time exceeded SLA deadline
DQN,3128,2.0,NO,High cost led to choosing cheaper cloud
DQN,3129,2.0,NO,Execution time exceeded SLA deadline
DQN,3130,2.0,NO,High cost led to choosing cheaper cloud
DQN,3131,2.0,YES,High cost led to choosing cheaper cloud
DQN,3132,2.0,NO,High cost led to choosing cheaper cloud
DQN,3133,2.0,NO,High cost led to choosing cheaper cloud
DQN,3134,2.0,NO,High cost led to choosing cheaper cloud
DQN,3135,2.0,NO,High cost led to choosing cheaper cloud
DQN,3136,2.0,NO,Execution time exceeded SLA deadline
DQN,3137,2.0,NO,Execution time exceeded SLA deadline
DQN,3138,2.0,NO,High cost led to choosing cheaper cloud
DQN,3139,2.0,NO,Execution time exceeded SLA deadline
DQN,3140,2.0,NO,Execution time exceeded SLA deadline
DQN,3141,2.0,NO,Execution time exceeded SLA deadline
DQN,3142,2.0,NO,High cost led to choosing cheaper cloud
DQN,3143,2.0,NO,High cost led to choosing cheaper cloud
DQN,3144,2.0,NO,Execution time exceeded SLA deadline
DQN,3145,2.0,NO,Execution time exceeded SLA deadline
DQN,3146,2.0,YES,High cost led to choosing cheaper cloud
DQN,3147,2.0,NO,High cost led to choosing cheaper cloud
DQN,3148,2.0,NO,High cost led to choosing cheaper cloud
DQN,3149,2.0,NO,High cost led to choosing cheaper cloud
DQN,3150,2.0,YES,High cost led to choosing cheaper cloud
DQN,3151,2.0,YES,High cost led to choosing cheaper cloud
DQN,3152,2.0,NO,Execution time exceeded SLA deadline
DQN,3153,2.0,NO,High cost led to choosing cheaper cloud
DQN,3154,2.0,YES,High cost led to choosing cheaper cloud
DQN,3155,2.0,NO,High cost led to choosing cheaper cloud
DQN,3156,2.0,NO,High cost led to choosing cheaper cloud
DQN,3157,2.0,NO,High cost led to choosing cheaper cloud
DQN,3158,2.0,YES,High cost led to choosing cheaper cloud
DQN,3159,2.0,NO,Execution time exceeded SLA deadline
DQN,3160,2.0,NO,High cost led to choosing cheaper cloud
DQN,3161,2.0,NO,High cost led to choosing cheaper cloud
DQN,3162,2.0,YES,High cost led to choosing cheaper cloud
DQN,3163,2.0,NO,High cost led to choosing cheaper cloud
DQN,3164,2.0,YES,High cost led to choosing cheaper cloud
DQN,3165,2.0,NO,High cost led to choosing cheaper cloud
DQN,3166,2.0,NO,High cost led to choosing cheaper cloud
DQN,3167,2.0,NO,Execution time exceeded SLA deadline
DQN,3168,2.0,NO,Execution time exceeded SLA deadline
DQN,3169,2.0,NO,High cost led to choosing cheaper cloud
DQN,3170,2.0,NO,High cost led to choosing cheaper cloud
DQN,3171,2.0,NO,High cost led to choosing cheaper cloud
DQN,3172,2.0,NO,High cost led to choosing cheaper cloud
DQN,3173,2.0,NO,High cost led to choosing cheaper cloud
DQN,3174,2.0,YES,High cost led to choosing cheaper cloud
DQN,3175,2.0,NO,High cost led to choosing cheaper cloud
DQN,3176,2.0,NO,High cost led to choosing cheaper cloud
DQN,3177,2.0,NO,Execution time exceeded SLA deadline
DQN,3178,2.0,YES,High cost led to choosing cheaper cloud
DQN,3179,2.0,NO,Execution time exceeded SLA deadline
DQN,3180,2.0,NO,High cost led to choosing cheaper cloud
DQN,3181,2.0,YES,High cost led to choosing cheaper cloud
DQN,3182,2.0,NO,Execution time exceeded SLA deadline
DQN,3183,2.0,NO,High cost led to choosing cheaper cloud
DQN,3184,2.0,YES,High cost led to choosing cheaper cloud
DQN,3185,2.0,YES,High cost led to choosing cheaper cloud
DQN,3186,2.0,NO,Execution time exceeded SLA deadline
DQN,3187,2.0,NO,High cost led to choosing cheaper cloud
DQN,3188,2.0,YES,High cost led to choosing cheaper cloud
DQN,3189,2.0,NO,High cost led to choosing cheaper cloud
DQN,3190,2.0,NO,Execution time exceeded SLA deadline
DQN,3191,2.0,NO,Execution time exceeded SLA deadline
DQN,3192,2.0,NO,High cost led to choosing cheaper cloud
DQN,3193,2.0,NO,High cost led to choosing cheaper cloud
DQN,3194,2.0,YES,High cost led to choosing cheaper cloud
DQN,3195,2.0,NO,High cost led to choosing cheaper cloud
DQN,3196,2.0,NO,High cost led to choosing cheaper cloud
DQN,3197,2.0,NO,High cost led to choosing cheaper cloud
DQN,3198,2.0,YES,High cost led to choosing cheaper cloud
DQN,3199,2.0,YES,High cost led to choosing cheaper cloud
DQN,3200,2.0,NO,High cost led to choosing cheaper cloud
DQN,3201,2.0,NO,Execution time exceeded SLA deadline
DQN,3202,2.0,NO,Execution time exceeded SLA deadline
DQN,3203,2.0,NO,High cost led to choosing cheaper cloud
DQN,3204,2.0,YES,High cost led to choosing cheaper cloud
DQN,3205,2.0,NO,Execution time exceeded SLA deadline
DQN,3206,2.0,NO,Execution time exceeded SLA deadline
DQN,3207,2.0,YES,High cost led to choosing cheaper cloud
DQN,3208,2.0,NO,High cost led to choosing cheaper cloud
DQN,3209,2.0,YES,High cost led to choosing cheaper cloud
DQN,3210,2.0,YES,High cost led to choosing cheaper cloud
DQN,3211,2.0,NO,High cost led to choosing cheaper cloud
DQN,3212,2.0,NO,High cost led to choosing cheaper cloud
DQN,3213,2.0,NO,High cost led to choosing cheaper cloud
DQN,3214,2.0,NO,High cost led to choosing cheaper cloud
DQN,3215,2.0,NO,High cost led to choosing cheaper cloud
DQN,3216,2.0,NO,High cost led to choosing cheaper cloud
DQN,3217,2.0,YES,High cost led to choosing cheaper cloud
DQN,3218,2.0,NO,High cost led to choosing cheaper cloud
DQN,3219,2.0,NO,Execution time exceeded SLA deadline
DQN,3220,2.0,YES,High cost led to choosing cheaper cloud
DQN,3221,2.0,YES,High cost led to choosing cheaper cloud
DQN,3222,2.0,NO,High cost led to choosing cheaper cloud
DQN,3223,2.0,YES,High cost led to choosing cheaper cloud
DQN,3224,2.0,YES,High cost led to choosing cheaper cloud
DQN,3225,2.0,YES,High cost led to choosing cheaper cloud
DQN,3226,2.0,NO,Execution time exceeded SLA deadline
DQN,3227,2.0,YES,High cost led to choosing cheaper cloud
DQN,3228,2.0,YES,High cost led to choosing cheaper cloud
DQN,3229,2.0,NO,High cost led to choosing cheaper cloud
DQN,3230,2.0,NO,High cost led to choosing cheaper cloud
DQN,3231,2.0,NO,High cost led to choosing cheaper cloud
DQN,3232,2.0,YES,High cost led to choosing cheaper cloud
DQN,3233,2.0,NO,High cost led to choosing cheaper cloud
DQN,3234,2.0,NO,High cost led to choosing cheaper cloud
DQN,3235,2.0,NO,High cost led to choosing cheaper cloud
DQN,3236,2.0,NO,High cost led to choosing cheaper cloud
DQN,3237,2.0,YES,High cost led to choosing cheaper cloud
DQN,3238,2.0,NO,High cost led to choosing cheaper cloud
DQN,3239,2.0,YES,High cost led to choosing cheaper cloud
DQN,3240,2.0,YES,High cost led to choosing cheaper cloud
DQN,3241,2.0,NO,High cost led to choosing cheaper cloud
DQN,3242,2.0,NO,High cost led to choosing cheaper cloud
DQN,3243,2.0,YES,High cost led to choosing cheaper cloud
DQN,3244,2.0,NO,High cost led to choosing cheaper cloud
DQN,3245,2.0,YES,High cost led to choosing cheaper cloud
DQN,3246,2.0,NO,High cost led to choosing cheaper cloud
DQN,3247,2.0,NO,High cost led to choosing cheaper cloud
DQN,3248,2.0,NO,High cost led to choosing cheaper cloud
DQN,3249,2.0,NO,High cost led to choosing cheaper cloud
DQN,3250,2.0,YES,High cost led to choosing cheaper cloud
DQN,3251,2.0,NO,Execution time exceeded SLA deadline
